ds,downstream,upstream
2026-03-10 18:57:53.441282,421.79,105.75
2026-03-10 19:12:53.441282,544.83,138.8
2026-03-10 19:27:53.441282,527.12,139.43
2026-03-10 19:42:53.441282,489.71,126.02
2026-03-10 19:57:53.441282,485.87,126.34
2026-03-10 20:12:53.441282,692.76,172.24
2026-03-10 20:27:53.441282,639.26,157.29
2026-03-10 20:42:53.441282,633.8,166.61
2026-03-10 20:57:53.441282,628.17,162.5
2026-03-10 21:12:53.441282,750.06,186.74
2026-03-10 21:27:53.441282,786.64,195.8
2026-03-10 21:42:53.441282,719.96,184.02
2026-03-10 21:57:53.441282,806.21,198.11
2026-03-10 22:12:53.441282,844.76,203.9
2026-03-10 22:27:53.441282,811.18,199.06
2026-03-10 22:42:53.441282,824.42,203.38
2026-03-10 22:57:53.441282,833.71,212.51
2026-03-10 23:12:53.441282,898.93,224.65
2026-03-10 23:27:53.441282,947.07,235.79
2026-03-10 23:42:53.441282,894.52,222.09
2026-03-10 23:57:53.441282,865.93,222.86
2026-03-11 00:12:53.441282,917.01,230.39
2026-03-11 00:27:53.441282,901.26,235.66
2026-03-11 00:42:53.441282,910.82,232.97
2026-03-11 00:57:53.441282,936.77,228.33
2026-03-11 01:12:53.441282,918.79,215.42
2026-03-11 01:27:53.441282,897.07,226.23
2026-03-11 01:42:53.441282,906.57,233.87
2026-03-11 01:57:53.441282,856.49,219.48
2026-03-11 02:12:53.441282,817.57,198.88
2026-03-11 02:27:53.441282,859.58,219.95
2026-03-11 02:42:53.441282,858.63,208.99
2026-03-11 02:57:53.441282,835.89,210.39
2026-03-11 03:12:53.441282,759.33,188.87
2026-03-11 03:27:53.441282,740.8,191.11
2026-03-11 03:42:53.441282,716.71,187.51
2026-03-11 03:57:53.441282,733.5,183.13
2026-03-11 04:12:53.441282,611.95,147.38
2026-03-11 04:27:53.441282,617.63,154.27
2026-03-11 04:42:53.441282,596.19,149.37
2026-03-11 04:57:53.441282,692.83,175.41
2026-03-11 05:12:53.441282,556.87,145.89
2026-03-11 05:27:53.441282,518.93,131.96
2026-03-11 05:42:53.441282,513.94,123.87
2026-03-11 05:57:53.441282,499.38,124.71
2026-03-11 06:12:53.441282,423.13,115.53
2026-03-11 06:27:53.441282,398.93,102.22
2026-03-11 06:42:53.441282,432.48,98.38
2026-03-11 06:57:53.441282,392.72,99.76
2026-03-11 07:12:53.441282,499.78,114.17
2026-03-11 07:27:53.441282,578.53,131.34
2026-03-11 07:42:53.441282,553.98,142.01
2026-03-11 07:57:53.441282,530.82,131.55
2026-03-11 08:12:53.441282,667.43,165.25
2026-03-11 08:27:53.441282,648.34,172.84
2026-03-11 08:42:53.441282,687.58,168.6
2026-03-11 08:57:53.441282,605.57,155.55
2026-03-11 09:12:53.441282,833.85,203.52
2026-03-11 09:27:53.441282,766.19,189.94
2026-03-11 09:42:53.441282,738.33,179.66
2026-03-11 09:57:53.441282,711.98,181.26
2026-03-11 10:12:53.441282,842.88,211.29
2026-03-11 10:27:53.441282,804.14,204.89
2026-03-11 10:42:53.441282,763.49,191.55
2026-03-11 10:57:53.441282,806.86,204.67
2026-03-11 11:12:53.441282,870.83,217.59
2026-03-11 11:27:53.441282,880.49,226.96
2026-03-11 11:42:53.441282,866.82,217.81
2026-03-11 11:57:53.441282,853.71,213.31
2026-03-11 12:12:53.441282,926.21,234.64
2026-03-11 12:27:53.441282,953.35,243.98
2026-03-11 12:42:53.441282,913.68,228.17
2026-03-11 12:57:53.441282,855.37,214.48
2026-03-11 13:12:53.441282,872.55,218.47
2026-03-11 13:27:53.441282,866.56,219.35
2026-03-11 13:42:53.441282,884.46,226.26
2026-03-11 13:57:53.441282,898.48,217.2
2026-03-11 14:12:53.441282,753.75,190.06
2026-03-11 14:27:53.441282,827.7,208.53
2026-03-11 14:42:53.441282,835.04,202.09
2026-03-11 14:57:53.441282,880.38,217.68
2026-03-11 15:12:53.441282,714.68,173.0
2026-03-11 15:27:53.441282,729.15,180.22
2026-03-11 15:42:53.441282,765.85,194.19
2026-03-11 15:57:53.441282,706.65,172.22
2026-03-11 16:12:53.441282,631.8,155.35
2026-03-11 16:27:53.441282,678.47,171.35
2026-03-11 16:42:53.441282,703.48,178.16
2026-03-11 16:57:53.441282,610.63,157.93
2026-03-11 17:12:53.441282,563.77,133.45
2026-03-11 17:27:53.441282,548.5,143.02
2026-03-11 17:42:53.441282,568.89,151.26
2026-03-11 17:57:53.441282,518.72,126.88
2026-03-11 18:12:53.441282,399.95,108.15
2026-03-11 18:27:53.441282,387.7,96.8
2026-03-11 18:42:53.441282,423.91,105.06
2026-03-11 18:57:53.441282,378.75,98.1
2026-03-11 19:12:53.441282,577.22,148.66
2026-03-11 19:27:53.441282,526.27,129.61
2026-03-11 19:42:53.441282,505.51,128.01
2026-03-11 19:57:53.441282,499.92,127.54
2026-03-11 20:12:53.441282,630.32,159.51
2026-03-11 20:27:53.441282,660.14,167.71
2026-03-11 20:42:53.441282,650.23,162.5
2026-03-11 20:57:53.441282,643.35,161.12
2026-03-11 21:12:53.441282,716.61,184.83
2026-03-11 21:27:53.441282,721.61,176.14
2026-03-11 21:42:53.441282,738.54,184.86
2026-03-11 21:57:53.441282,753.11,181.32
2026-03-11 22:12:53.441282,866.69,219.43
2026-03-11 22:27:53.441282,807.3,198.57
2026-03-11 22:42:53.441282,838.95,213.68
2026-03-11 22:57:53.441282,841.51,213.22
2026-03-11 23:12:53.441282,836.18,205.29
2026-03-11 23:27:53.441282,915.23,221.85
2026-03-11 23:42:53.441282,859.71,206.53
2026-03-11 23:57:53.441282,905.48,227.77
2026-03-12 00:12:53.441282,934.68,235.83
2026-03-12 00:27:53.441282,921.34,232.14
2026-03-12 00:42:53.441282,882.81,219.24
2026-03-12 00:57:53.441282,940.57,239.34
2026-03-12 01:12:53.441282,879.78,219.83
2026-03-12 01:27:53.441282,857.01,215.11
2026-03-12 01:42:53.441282,915.1,228.68
2026-03-12 01:57:53.441282,891.56,219.55
2026-03-12 02:12:53.441282,855.37,216.82
2026-03-12 02:27:53.441282,851.75,209.93
2026-03-12 02:42:53.441282,791.99,189.17
2026-03-12 02:57:53.441282,833.38,201.15
2026-03-12 03:12:53.441282,738.18,195.49
2026-03-12 03:27:53.441282,751.41,185.48
2026-03-12 03:42:53.441282,759.91,197.72
2026-03-12 03:57:53.441282,760.52,180.6
2026-03-12 04:12:53.441282,654.98,157.2
2026-03-12 04:27:53.441282,670.48,166.7
2026-03-12 04:42:53.441282,686.72,173.55
2026-03-12 04:57:53.441282,689.16,176.42
2026-03-12 05:12:53.441282,578.32,147.6
2026-03-12 05:27:53.441282,564.81,146.36
2026-03-12 05:42:53.441282,574.97,133.95
2026-03-12 05:57:53.441282,563.34,141.25
2026-03-12 06:12:53.441282,368.19,92.96
2026-03-12 06:27:53.441282,445.36,110.72
2026-03-12 06:42:53.441282,382.81,90.56
2026-03-12 06:57:53.441282,444.79,116.15
2026-03-12 07:12:53.441282,532.39,134.12
2026-03-12 07:27:53.441282,518.39,121.26
2026-03-12 07:42:53.441282,555.39,135.23
2026-03-12 07:57:53.441282,509.44,126.69
2026-03-12 08:12:53.441282,653.36,162.46
2026-03-12 08:27:53.441282,646.03,158.95
2026-03-12 08:42:53.441282,645.93,156.56
2026-03-12 08:57:53.441282,651.49,167.8
2026-03-12 09:12:53.441282,802.33,206.02
2026-03-12 09:27:53.441282,783.86,196.99
2026-03-12 09:42:53.441282,750.33,184.4
2026-03-12 09:57:53.441282,794.83,199.5
2026-03-12 10:12:53.441282,822.41,202.85
2026-03-12 10:27:53.441282,767.38,189.29
2026-03-12 10:42:53.441282,859.23,219.35
2026-03-12 10:57:53.441282,801.42,193.18
2026-03-12 11:12:53.441282,824.68,205.77
2026-03-12 11:27:53.441282,860.33,224.13
2026-03-12 11:42:53.441282,917.46,224.81
2026-03-12 11:57:53.441282,918.42,237.93
2026-03-12 12:12:53.441282,843.42,205.29
2026-03-12 12:27:53.441282,917.37,229.97
2026-03-12 12:42:53.441282,918.88,227.28
2026-03-12 12:57:53.441282,921.04,236.6
2026-03-12 13:12:53.441282,842.89,212.33
2026-03-12 13:27:53.441282,880.82,221.05
2026-03-12 13:42:53.441282,855.18,211.86
2026-03-12 13:57:53.441282,881.17,216.72
2026-03-12 14:12:53.441282,831.48,209.41
2026-03-12 14:27:53.441282,874.81,218.58
2026-03-12 14:42:53.441282,856.46,216.99
2026-03-12 14:57:53.441282,834.89,216.84
2026-03-12 15:12:53.441282,729.09,184.0
2026-03-12 15:27:53.441282,817.51,204.53
2026-03-12 15:42:53.441282,748.58,184.47
2026-03-12 15:57:53.441282,754.3,197.73
2026-03-12 16:12:53.441282,663.9,167.48
2026-03-12 16:27:53.441282,640.98,157.68
2026-03-12 16:42:53.441282,662.45,156.45
2026-03-12 16:57:53.441282,633.61,163.86
2026-03-12 17:12:53.441282,516.06,124.65
2026-03-12 17:27:53.441282,580.24,146.59
2026-03-12 17:42:53.441282,509.85,118.76
2026-03-12 17:57:53.441282,570.6,138.7
2026-03-12 18:12:53.441282,421.25,103.37
2026-03-12 18:27:53.441282,415.22,110.48
2026-03-12 18:42:53.441282,371.61,95.25
2026-03-12 18:57:53.441282,435.83,109.51
2026-03-12 19:12:53.441282,487.36,126.04
2026-03-12 19:27:53.441282,518.67,121.51
2026-03-12 19:42:53.441282,557.1,147.98
2026-03-12 19:57:53.441282,560.16,148.18
2026-03-12 20:12:53.441282,665.4,166.8
2026-03-12 20:27:53.441282,660.49,169.14
2026-03-12 20:42:53.441282,606.39,147.08
2026-03-12 20:57:53.441282,700.05,168.7
2026-03-12 21:12:53.441282,730.41,185.64
2026-03-12 21:27:53.441282,766.17,185.24
2026-03-12 21:42:53.441282,753.54,190.63
2026-03-12 21:57:53.441282,742.21,183.06
2026-03-12 22:12:53.441282,785.85,195.73
2026-03-12 22:27:53.441282,793.87,204.48
2026-03-12 22:42:53.441282,840.01,201.98
2026-03-12 22:57:53.441282,831.1,205.72
2026-03-12 23:12:53.441282,892.4,228.33
2026-03-12 23:27:53.441282,863.65,221.8
2026-03-12 23:42:53.441282,912.15,231.16
2026-03-12 23:57:53.441282,909.18,231.19
2026-03-13 00:12:53.441282,933.54,234.44
2026-03-13 00:27:53.441282,914.75,236.06
2026-03-13 00:42:53.441282,940.58,237.5
2026-03-13 00:57:53.441282,859.23,204.87
2026-03-13 01:12:53.441282,863.54,220.98
2026-03-13 01:27:53.441282,871.07,212.55
2026-03-13 01:42:53.441282,821.51,202.54
2026-03-13 01:57:53.441282,841.02,205.47
2026-03-13 02:12:53.441282,844.81,208.09
2026-03-13 02:27:53.441282,847.28,210.75
2026-03-13 02:42:53.441282,860.77,212.52
2026-03-13 02:57:53.441282,852.18,205.44
2026-03-13 03:12:53.441282,749.45,180.0
2026-03-13 03:27:53.441282,745.32,182.15
2026-03-13 03:42:53.441282,784.3,206.77
2026-03-13 03:57:53.441282,769.21,186.7
2026-03-13 04:12:53.441282,598.12,154.95
2026-03-13 04:27:53.441282,668.8,171.32
2026-03-13 04:42:53.441282,574.96,148.81
2026-03-13 04:57:53.441282,721.9,171.82
2026-03-13 05:12:53.441282,544.52,138.09
2026-03-13 05:27:53.441282,558.03,130.48
2026-03-13 05:42:53.441282,585.92,143.45
2026-03-13 05:57:53.441282,553.4,139.74
2026-03-13 06:12:53.441282,418.86,110.19
2026-03-13 06:27:53.441282,403.1,99.33
2026-03-13 06:42:53.441282,413.12,98.02
2026-03-13 06:57:53.441282,444.91,118.64
2026-03-13 07:12:53.441282,516.06,138.13
2026-03-13 07:27:53.441282,591.37,142.45
2026-03-13 07:42:53.441282,520.13,134.35
2026-03-13 07:57:53.441282,561.78,137.1
2026-03-13 08:12:53.441282,642.52,153.9
2026-03-13 08:27:53.441282,653.68,167.08
2026-03-13 08:42:53.441282,665.4,165.27
2026-03-13 08:57:53.441282,645.49,160.45
2026-03-13 09:12:53.441282,787.39,197.25
2026-03-13 09:27:53.441282,789.68,197.89
2026-03-13 09:42:53.441282,783.8,196.88
2026-03-13 09:57:53.441282,787.56,196.45
2026-03-13 10:12:53.441282,830.08,209.16
2026-03-13 10:27:53.441282,874.37,219.58
2026-03-13 10:42:53.441282,774.61,191.83
2026-03-13 10:57:53.441282,841.85,212.53
2026-03-13 11:12:53.441282,884.36,227.45
2026-03-13 11:27:53.441282,834.73,211.68
2026-03-13 11:42:53.441282,835.96,218.19
2026-03-13 11:57:53.441282,850.22,217.67
2026-03-13 12:12:53.441282,930.63,235.59
2026-03-13 12:27:53.441282,925.96,226.24
2026-03-13 12:42:53.441282,934.54,233.69
2026-03-13 12:57:53.441282,855.23,209.5
2026-03-13 13:12:53.441282,928.18,232.97
2026-03-13 13:27:53.441282,902.48,220.62
2026-03-13 13:42:53.441282,853.45,220.02
2026-03-13 13:57:53.441282,843.7,211.94
2026-03-13 14:12:53.441282,827.67,207.45
2026-03-13 14:27:53.441282,824.78,204.17
2026-03-13 14:42:53.441282,861.78,217.64
2026-03-13 14:57:53.441282,814.96,208.12
2026-03-13 15:12:53.441282,787.54,198.63
2026-03-13 15:27:53.441282,777.17,207.83
2026-03-13 15:42:53.441282,785.46,202.56
2026-03-13 15:57:53.441282,779.59,184.75
2026-03-13 16:12:53.441282,667.69,165.06
2026-03-13 16:27:53.441282,624.07,157.12
2026-03-13 16:42:53.441282,666.53,168.29
2026-03-13 16:57:53.441282,584.98,145.02
2026-03-13 17:12:53.441282,537.79,135.69
2026-03-13 17:27:53.441282,566.89,139.9
2026-03-13 17:42:53.441282,536.67,125.98
2026-03-13 17:57:53.441282,537.12,140.75
2026-03-13 18:12:53.441282,378.1,92.06
2026-03-13 18:27:53.441282,393.78,99.19
2026-03-13 18:42:53.441282,389.49,97.79
2026-03-13 18:57:53.441282,363.66,91.62
2026-03-13 19:12:53.441282,507.99,127.41
2026-03-13 19:27:53.441282,522.2,124.09
2026-03-13 19:42:53.441282,493.5,126.32
2026-03-13 19:57:53.441282,543.21,128.01
2026-03-13 20:12:53.441282,651.55,163.79
2026-03-13 20:27:53.441282,654.93,158.33
2026-03-13 20:42:53.441282,683.87,170.69
2026-03-13 20:57:53.441282,669.12,168.02
2026-03-13 21:12:53.441282,733.04,188.71
2026-03-13 21:27:53.441282,758.96,183.78
2026-03-13 21:42:53.441282,807.65,206.26
2026-03-13 21:57:53.441282,797.07,191.81
2026-03-13 22:12:53.441282,810.26,213.59
2026-03-13 22:27:53.441282,902.53,222.72
2026-03-13 22:42:53.441282,867.52,215.55
2026-03-13 22:57:53.441282,826.34,207.07
2026-03-13 23:12:53.441282,848.43,205.81
2026-03-13 23:27:53.441282,860.09,223.65
2026-03-13 23:42:53.441282,876.16,221.68
2026-03-13 23:57:53.441282,853.68,214.42
2026-03-14 00:12:53.441282,914.76,218.9
2026-03-14 00:27:53.441282,871.65,213.56
2026-03-14 00:42:53.441282,861.82,211.25
2026-03-14 00:57:53.441282,890.24,223.32
2026-03-14 01:12:53.441282,931.62,237.84
2026-03-14 01:27:53.441282,897.56,226.7
2026-03-14 01:42:53.441282,852.7,218.14
2026-03-14 01:57:53.441282,861.74,219.91
2026-03-14 02:12:53.441282,848.04,208.37
2026-03-14 02:27:53.441282,855.09,222.59
2026-03-14 02:42:53.441282,811.93,201.15
2026-03-14 02:57:53.441282,811.74,199.3
2026-03-14 03:12:53.441282,728.52,176.43
2026-03-14 03:27:53.441282,767.18,190.44
2026-03-14 03:42:53.441282,782.75,197.28
2026-03-14 03:57:53.441282,745.32,192.28
2026-03-14 04:12:53.441282,695.7,182.13
2026-03-14 04:27:53.441282,622.88,154.9
2026-03-14 04:42:53.441282,655.56,170.7
2026-03-14 04:57:53.441282,592.74,148.91
2026-03-14 05:12:53.441282,533.8,124.52
2026-03-14 05:27:53.441282,520.11,123.58
2026-03-14 05:42:53.441282,522.52,125.09
2026-03-14 05:57:53.441282,520.85,131.11
2026-03-14 06:12:53.441282,349.03,96.02
2026-03-14 06:27:53.441282,416.16,99.59
2026-03-14 06:42:53.441282,429.7,96.03
2026-03-14 06:57:53.441282,396.29,105.88
2026-03-14 07:12:53.441282,518.52,138.03
2026-03-14 07:27:53.441282,542.08,143.61
2026-03-14 07:42:53.441282,552.13,137.45
2026-03-14 07:57:53.441282,504.26,129.09
2026-03-14 08:12:53.441282,602.18,146.62
2026-03-14 08:27:53.441282,636.37,149.23
2026-03-14 08:42:53.441282,642.92,156.62
2026-03-14 08:57:53.441282,608.81,149.98
2026-03-14 09:12:53.441282,759.06,191.1
2026-03-14 09:27:53.441282,823.34,207.54
2026-03-14 09:42:53.441282,734.61,177.72
2026-03-14 09:57:53.441282,673.95,165.51
2026-03-14 10:12:53.441282,874.9,217.62
2026-03-14 10:27:53.441282,811.58,199.52
2026-03-14 10:42:53.441282,835.41,204.43
2026-03-14 10:57:53.441282,841.95,214.9
2026-03-14 11:12:53.441282,840.35,216.08
2026-03-14 11:27:53.441282,908.69,226.1
2026-03-14 11:42:53.441282,876.9,216.1
2026-03-14 11:57:53.441282,936.01,224.5
2026-03-14 12:12:53.441282,916.7,231.64
2026-03-14 12:27:53.441282,904.95,232.71
2026-03-14 12:42:53.441282,881.91,219.34
2026-03-14 12:57:53.441282,891.56,222.24
2026-03-14 13:12:53.441282,876.66,227.19
2026-03-14 13:27:53.441282,869.92,217.69
2026-03-14 13:42:53.441282,903.45,223.97
2026-03-14 13:57:53.441282,848.67,215.4
2026-03-14 14:12:53.441282,852.55,209.79
2026-03-14 14:27:53.441282,798.76,207.19
2026-03-14 14:42:53.441282,853.35,215.64
2026-03-14 14:57:53.441282,852.2,208.05
2026-03-14 15:12:53.441282,771.13,191.04
2026-03-14 15:27:53.441282,729.23,177.72
2026-03-14 15:42:53.441282,797.19,199.06
2026-03-14 15:57:53.441282,745.09,191.21
2026-03-14 16:12:53.441282,639.17,157.81
2026-03-14 16:27:53.441282,655.23,158.62
2026-03-14 16:42:53.441282,621.78,148.41
2026-03-14 16:57:53.441282,593.95,146.35
2026-03-14 17:12:53.441282,559.87,132.49
2026-03-14 17:27:53.441282,523.4,126.84
2026-03-14 17:42:53.441282,550.23,140.9
2026-03-14 17:57:53.441282,562.21,140.89
2026-03-14 18:12:53.441282,382.25,97.01
2026-03-14 18:27:53.441282,392.94,102.62
2026-03-14 18:42:53.441282,432.49,104.31
2026-03-14 18:57:53.441282,451.28,112.6
2026-03-14 19:12:53.441282,511.8,122.13
2026-03-14 19:27:53.441282,533.14,135.18
2026-03-14 19:42:53.441282,550.58,141.18
2026-03-14 19:57:53.441282,538.17,133.78
2026-03-14 20:12:53.441282,649.02,151.16
2026-03-14 20:27:53.441282,665.38,165.92
2026-03-14 20:42:53.441282,644.91,157.45
2026-03-14 20:57:53.441282,646.17,165.04
2026-03-14 21:12:53.441282,730.84,175.32
2026-03-14 21:27:53.441282,730.12,188.01
2026-03-14 21:42:53.441282,758.75,198.11
2026-03-14 21:57:53.441282,803.73,207.53
2026-03-14 22:12:53.441282,774.69,192.18
2026-03-14 22:27:53.441282,795.19,204.72
2026-03-14 22:42:53.441282,856.42,213.76
2026-03-14 22:57:53.441282,852.59,209.98
2026-03-14 23:12:53.441282,889.48,214.19
2026-03-14 23:27:53.441282,900.01,219.78
2026-03-14 23:42:53.441282,921.83,236.05
2026-03-14 23:57:53.441282,878.24,225.31
2026-03-15 00:12:53.441282,918.48,219.33
2026-03-15 00:27:53.441282,919.39,236.79
2026-03-15 00:42:53.441282,877.23,214.59
2026-03-15 00:57:53.441282,900.76,225.01
2026-03-15 01:12:53.441282,910.66,226.54
2026-03-15 01:27:53.441282,913.85,225.46
2026-03-15 01:42:53.441282,879.5,212.38
2026-03-15 01:57:53.441282,910.11,231.43
2026-03-15 02:12:53.441282,827.27,203.64
2026-03-15 02:27:53.441282,848.3,209.4
2026-03-15 02:42:53.441282,841.23,206.86
2026-03-15 02:57:53.441282,833.11,215.4
2026-03-15 03:12:53.441282,767.01,192.29
2026-03-15 03:27:53.441282,708.09,182.61
2026-03-15 03:42:53.441282,726.87,188.91
2026-03-15 03:57:53.441282,804.59,197.96
2026-03-15 04:12:53.441282,660.87,172.56
2026-03-15 04:27:53.441282,673.5,161.11
2026-03-15 04:42:53.441282,637.5,162.66
2026-03-15 04:57:53.441282,682.04,169.29
2026-03-15 05:12:53.441282,494.19,123.21
2026-03-15 05:27:53.441282,521.63,135.46
2026-03-15 05:42:53.441282,497.48,121.87
2026-03-15 05:57:53.441282,530.18,130.81
2026-03-15 06:12:53.441282,391.74,98.97
2026-03-15 06:27:53.441282,412.29,100.14
2026-03-15 06:42:53.441282,433.57,108.15
2026-03-15 06:57:53.441282,398.46,94.79
2026-03-15 07:12:53.441282,530.87,121.6
2026-03-15 07:27:53.441282,544.91,137.49
2026-03-15 07:42:53.441282,477.28,120.57
2026-03-15 07:57:53.441282,525.54,136.73
2026-03-15 08:12:53.441282,620.5,150.45
2026-03-15 08:27:53.441282,640.94,159.54
2026-03-15 08:42:53.441282,628.9,163.08
2026-03-15 08:57:53.441282,647.14,159.06
2026-03-15 09:12:53.441282,721.59,185.38
2026-03-15 09:27:53.441282,804.1,193.56
2026-03-15 09:42:53.441282,761.18,193.39
2026-03-15 09:57:53.441282,762.0,184.62
2026-03-15 10:12:53.441282,804.29,208.24
2026-03-15 10:27:53.441282,775.44,197.57
2026-03-15 10:42:53.441282,822.42,202.67
2026-03-15 10:57:53.441282,870.72,228.26
2026-03-15 11:12:53.441282,918.31,222.3
2026-03-15 11:27:53.441282,880.85,218.94
2026-03-15 11:42:53.441282,901.26,228.53
2026-03-15 11:57:53.441282,861.51,215.76
2026-03-15 12:12:53.441282,911.47,216.82
2026-03-15 12:27:53.441282,929.81,225.95
2026-03-15 12:42:53.441282,893.75,225.93
2026-03-15 12:57:53.441282,964.22,234.15
2026-03-15 13:12:53.441282,856.24,216.73
2026-03-15 13:27:53.441282,886.93,221.97
2026-03-15 13:42:53.441282,862.66,213.67
2026-03-15 13:57:53.441282,856.01,213.98
2026-03-15 14:12:53.441282,848.42,212.68
2026-03-15 14:27:53.441282,841.93,210.79
2026-03-15 14:42:53.441282,883.85,211.79
2026-03-15 14:57:53.441282,839.21,206.65
2026-03-15 15:12:53.441282,795.85,203.18
2026-03-15 15:27:53.441282,710.55,185.27
2026-03-15 15:42:53.441282,768.39,199.91
2026-03-15 15:57:53.441282,746.32,182.35
2026-03-15 16:12:53.441282,580.5,147.34
2026-03-15 16:27:53.441282,656.61,173.72
2026-03-15 16:42:53.441282,639.41,165.04
2026-03-15 16:57:53.441282,642.53,159.12
2026-03-15 17:12:53.441282,585.72,147.54
2026-03-15 17:27:53.441282,527.08,134.95
2026-03-15 17:42:53.441282,514.77,128.22
2026-03-15 17:57:53.441282,499.57,123.43
2026-03-15 18:12:53.441282,424.94,116.72
2026-03-15 18:27:53.441282,366.98,82.65
2026-03-15 18:42:53.441282,470.7,109.88
2026-03-15 18:57:53.441282,400.85,97.88
2026-03-15 19:12:53.441282,550.52,135.49
2026-03-15 19:27:53.441282,578.78,139.4
2026-03-15 19:42:53.441282,541.11,133.1
2026-03-15 19:57:53.441282,476.56,116.85
2026-03-15 20:12:53.441282,643.07,160.49
2026-03-15 20:27:53.441282,633.21,160.75
2026-03-15 20:42:53.441282,676.15,172.29
2026-03-15 20:57:53.441282,650.3,162.02
2026-03-15 21:12:53.441282,750.1,188.47
2026-03-15 21:27:53.441282,810.37,201.36
2026-03-15 21:42:53.441282,751.94,188.09
2026-03-15 21:57:53.441282,773.75,183.39
2026-03-15 22:12:53.441282,802.92,193.43
2026-03-15 22:27:53.441282,819.38,203.31
2026-03-15 22:42:53.441282,863.2,215.65
2026-03-15 22:57:53.441282,832.55,205.78
2026-03-15 23:12:53.441282,874.6,218.84
2026-03-15 23:27:53.441282,885.53,226.61
2026-03-15 23:42:53.441282,876.12,213.82
2026-03-15 23:57:53.441282,867.06,219.04
2026-03-16 00:12:53.441282,900.46,228.52
2026-03-16 00:27:53.441282,920.38,235.1
2026-03-16 00:42:53.441282,931.62,238.32
2026-03-16 00:57:53.441282,938.47,232.32
2026-03-16 01:12:53.441282,930.67,239.47
2026-03-16 01:27:53.441282,862.31,211.07
2026-03-16 01:42:53.441282,906.04,230.83
2026-03-16 01:57:53.441282,859.34,212.28
2026-03-16 02:12:53.441282,835.57,208.88
2026-03-16 02:27:53.441282,795.79,193.52
2026-03-16 02:42:53.441282,820.23,202.7
2026-03-16 02:57:53.441282,856.12,216.62
2026-03-16 03:12:53.441282,755.47,197.95
2026-03-16 03:27:53.441282,798.28,202.68
2026-03-16 03:42:53.441282,770.75,191.95
2026-03-16 03:57:53.441282,773.39,194.86
2026-03-16 04:12:53.441282,651.6,164.27
2026-03-16 04:27:53.441282,613.79,148.54
2026-03-16 04:42:53.441282,599.96,156.06
2026-03-16 04:57:53.441282,664.45,164.21
2026-03-16 05:12:53.441282,565.29,145.86
2026-03-16 05:27:53.441282,514.1,126.62
2026-03-16 05:42:53.441282,522.72,131.22
2026-03-16 05:57:53.441282,547.12,130.73
2026-03-16 06:12:53.441282,295.94,72.17
2026-03-16 06:27:53.441282,458.46,117.08
2026-03-16 06:42:53.441282,368.29,97.49
2026-03-16 06:57:53.441282,437.64,109.45
2026-03-16 07:12:53.441282,514.53,139.69
2026-03-16 07:27:53.441282,559.9,138.63
2026-03-16 07:42:53.441282,507.5,121.74
2026-03-16 07:57:53.441282,510.97,126.45
2026-03-16 08:12:53.441282,593.09,139.76
2026-03-16 08:27:53.441282,608.6,151.84
2026-03-16 08:42:53.441282,650.17,174.01
2026-03-16 08:57:53.441282,628.22,154.59
2026-03-16 09:12:53.441282,785.38,198.85
2026-03-16 09:27:53.441282,759.06,186.37
2026-03-16 09:42:53.441282,715.04,172.29
2026-03-16 09:57:53.441282,741.84,183.39
2026-03-16 10:12:53.441282,858.17,205.94
2026-03-16 10:27:53.441282,881.59,224.96
2026-03-16 10:42:53.441282,885.31,221.54
2026-03-16 10:57:53.441282,856.9,223.24
2026-03-16 11:12:53.441282,872.91,218.13
2026-03-16 11:27:53.441282,853.24,213.17
2026-03-16 11:42:53.441282,848.32,215.37
2026-03-16 11:57:53.441282,890.42,218.16
2026-03-16 12:12:53.441282,889.67,217.71
2026-03-16 12:27:53.441282,927.26,229.25
2026-03-16 12:42:53.441282,870.59,220.16
2026-03-16 12:57:53.441282,907.96,231.32
